Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Stress_Level_Num,Work_Life_Balance_Score,Non_Study_Hours_Per_Day
7.5,1.8,7.6,0.8,6.3,2.93,Moderate,2,0.9726027397260274,8.9
7.6,1.0,5.9,0.4,9.1,3.06,High,3,0.8888888888888888,10.5
8.1,2.9,8.4,2.2,2.4,3.52,High,3,0.7244094488188976,7.5
6.9,1.5,8.2,3.0,4.4,2.99,Moderate,2,0.965034965034965,8.9
8.2,1.2,5.1,5.3,4.2,3.19,High,3,0.9265536723163841,10.7
6.1,3.7,8.6,4.3,1.3,2.79,Moderate,2,0.9572649572649573,9.3
7.6,0.7,6.5,1.9,7.3,3.0,Moderate,2,0.9047619047619048,9.899999999999999
5.8,0.8,8.9,1.0,7.5,2.89,Low,1,0.8111888111888111,9.3
9.9,1.3,5.6,3.4,3.8,3.43,High,3,0.8421052631578947,8.5
9.5,3.1,8.1,1.0,2.3,3.25,High,3,0.515625,6.4
8.4,2.9,9.8,0.8,2.1,3.28,High,3,0.513274336283186,5.800000000000001
5.1,2.2,8.5,4.7,3.5,2.64,Low,1,0.7669172932330827,10.399999999999999
7.6,1.3,9.3,2.7,3.1,2.98,Moderate,2,0.8656716417910448,7.1000000000000005
9.0,2.3,8.9,1.3,2.5,3.24,High,3,0.59375,6.1
7.7,0.9,7.4,1.9,6.1,3.31,Moderate,2,0.9808917197452229,8.9
6.3,3.9,5.8,4.7,3.3,2.73,High,3,0.8811188811188811,11.9
5.2,1.6,9.7,0.1,7.4,2.95,Low,1,0.8188976377952756,9.1
7.9,2.0,9.4,0.4,4.3,3.42,Moderate,2,0.746031746031746,6.7
8.3,3.8,9.1,0.1,2.7,3.48,High,3,0.5045045045045045,6.6
7.4,1.6,6.6,2.7,5.7,2.88,Moderate,2,0.9367088607594937,10.0
9.9,0.4,9.6,2.0,2.1,3.09,High,3,0.5857142857142857,4.5
8.1,3.3,6.8,2.5,3.3,2.86,High,3,0.8345323741007193,9.1
9.6,3.3,5.5,0.6,5.0,3.19,High,3,0.736842105263158,8.899999999999999
7.1,0.4,8.1,0.9,7.5,3.02,Moderate,2,0.9161290322580644,8.8
6.6,2.7,7.4,5.9,1.4,2.99,Moderate,2,0.9496402877697842,10.0
9.4,1.4,5.2,5.1,2.9,3.59,High,3,0.9195402298850575,9.4
9.5,0.9,9.5,1.3,2.8,3.24,High,3,0.6029411764705883,5.0
9.9,1.1,9.8,0.2,3.0,3.54,High,3,0.48854961832061083,4.300000000000001
7.4,0.9,8.5,1.1,6.1,3.48,Moderate,2,0.9863013698630136,8.1
7.8,1.0,9.8,0.2,5.2,3.04,Moderate,2,0.8181818181818182,6.4
7.1,0.9,7.5,5.2,3.3,2.92,Moderate,2,0.9102564102564102,9.4
8.6,2.3,5.4,4.2,3.5,3.38,High,3,0.9447852760736196,10.0
6.3,1.7,6.8,5.2,4.0,2.84,Moderate,2,0.8129032258064517,10.899999999999999
5.6,2.3,5.7,4.2,6.2,2.81,High,3,0.7,12.7
7.4,3.7,7.6,2.6,2.7,3.29,Moderate,2,0.8346456692913387,9.0
7.9,2.8,5.5,4.9,2.9,3.03,High,3,0.9936305732484076,10.600000000000001
8.9,1.5,5.5,3.8,4.3,3.31,High,3,0.9529411764705882,9.6
9.4,3.6,9.8,1.0,0.2,3.32,High,3,0.2264150943396226,4.8
8.0,2.4,6.8,5.4,1.4,3.42,Moderate,2,0.918918918918919,9.200000000000001
7.5,1.9,10.0,2.3,2.3,3.14,Moderate,2,0.7603305785123966,6.5
9.1,3.1,8.9,2.1,0.8,3.1,High,3,0.4833333333333333,6.0
6.3,3.4,9.5,0.9,3.9,2.97,Moderate,2,0.8648648648648648,8.2
8.2,2.2,5.3,4.5,3.8,3.43,High,3,0.9939393939393938,10.5
7.5,2.6,7.5,3.0,3.4,3.02,Moderate,2,0.920863309352518,9.0
5.8,0.8,9.9,0.9,6.6,2.71,Low,1,0.8721804511278195,8.3
6.3,2.4,8.1,0.9,6.3,3.07,Moderate,2,0.9333333333333332,9.6
6.2,1.2,9.7,5.0,1.9,3.06,Moderate,2,0.9465648854961831,8.1
8.5,0.3,7.1,3.4,4.7,3.23,High,3,0.9759036144578312,8.4
8.0,1.3,8.9,4.9,0.9,2.93,Moderate,2,0.8405797101449276,7.1000000000000005
6.6,3.4,5.5,5.0,3.5,2.9,High,3,0.8741721854304636,11.9
9.5,1.5,6.4,3.0,3.6,3.86,High,3,0.8198757763975155,8.1
7.3,1.4,8.5,4.6,2.2,3.28,Moderate,2,0.9645390070921985,8.2
7.0,2.7,7.4,6.0,0.9,2.85,Moderate,2,0.9928057553956835,9.600000000000001
8.6,3.8,9.2,2.2,0.2,3.26,High,3,0.4363636363636364,6.2
6.3,1.5,5.1,3.1,8.0,3.21,High,3,0.7241379310344828,12.6
7.5,2.1,9.9,4.1,0.4,3.04,Moderate,2,0.75,6.6
7.1,1.4,9.0,3.1,3.4,2.85,Moderate,2,0.9558823529411765,7.9
7.9,3.4,9.0,0.5,3.2,3.08,Moderate,2,0.6379310344827587,7.1
6.5,0.2,7.4,2.1,7.8,3.32,Moderate,2,0.7926829268292682,10.1
6.3,2.8,8.8,1.5,4.6,2.65,Moderate,2,0.9838709677419355,8.899999999999999
6.2,0.0,6.2,0.8,10.8,3.14,Moderate,2,0.696629213483146,11.600000000000001
8.1,0.7,7.6,3.5,4.1,3.04,High,3,0.9681528662420382,8.299999999999999
9.0,1.7,7.3,3.1,2.9,3.58,High,3,0.7999999999999999,7.7
